Time,CENTRAL SYSTEM_UNIT1:DesPer 1:Des Heat Mass Flow [kg/s],CENTRAL SYSTEM_UNIT1:DesPer 1:Des Heat Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 1:Des Cool Mass Flow [kg/s],CENTRAL SYSTEM_UNIT1:DesPer 1:Des Sens Cool Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 1:Des Tot Cool Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Heat Mass Flow [kg/s],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Heat Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Cool Mass Flow [kg/s],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Sens Cool Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Tot Cool Cap [W]
18:10:00,1.363428E-01,5.231237E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,5.568604E+02,3.241212E-01,4.074557E+03,4.055269E+03
18:20:00,1.336236E-01,5.165292E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,5.671510E+02,3.196449E-01,4.010288E+03,3.999716E+03
18:30:00,1.245359E-01,4.900430E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,5.774416E+02,3.138074E-01,3.929608E+03,3.925904E+03
18:40:00,1.173865E-01,4.693114E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,5.877322E+02,3.068503E-01,3.835427E+03,3.835048E+03
18:50:00,1.109337E-01,4.505303E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,5.980228E+02,2.981178E-01,3.719840E+03,3.720236E+03
19:00:00,1.049196E-01,4.329201E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,6.083134E+02,2.875845E-01,3.582539E+03,3.582009E+03
19:10:00,1.093427E-01,4.473656E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,6.158598E+02,2.741346E-01,3.412811E+03,3.405163E+03
19:20:00,1.071682E-01,4.404854E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,6.234063E+02,2.595047E-01,3.228852E+03,3.211515E+03
19:30:00,1.090465E-01,4.464316E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,6.309527E+02,2.449614E-01,3.045941E+03,3.020578E+03
19:40:00,1.100533E-01,4.496197E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,6.384991E+02,2.311250E-01,2.871552E+03,2.839103E+03
19:50:00,1.107574E-01,4.518490E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,6.460456E+02,2.188331E-01,2.715788E+03,2.677267E+03
20:00:00,1.113294E-01,4.536602E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,6.535920E+02,2.083817E-01,2.582216E+03,2.538666E+03
20:10:00,1.118394E-01,4.552752E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,6.597664E+02,1.997733E-01,2.472242E+03,2.424396E+03
20:20:00,1.122724E-01,4.566463E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,6.659407E+02,1.929258E-01,2.383500E+03,2.331162E+03
20:30:00,1.126404E-01,4.578116E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,6.721151E+02,1.869613E-01,2.305406E+03,2.248776E+03
20:40:00,1.129562E-01,4.588114E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,6.782895E+02,1.815630E-01,2.234136E+03,2.173689E+03
20:50:00,1.132282E-01,4.596727E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,6.844638E+02,1.765988E-01,2.168100E+03,2.104558E+03
21:00:00,1.134634E-01,4.604175E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,6.906382E+02,1.719649E-01,2.106047E+03,2.039894E+03
21:10:00,1.137029E-01,4.611760E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,6.968125E+02,1.673560E-01,2.044297E+03,1.975667E+03
21:20:00,1.139695E-01,4.620201E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,7.029869E+02,1.627932E-01,1.983102E+03,1.912692E+03
21:30:00,1.142483E-01,4.629028E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,7.091613E+02,1.582853E-01,1.922568E+03,1.850705E+03
21:40:00,1.145359E-01,4.638134E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,7.153356E+02,1.538272E-01,1.862639E+03,1.789289E+03
21:50:00,1.148300E-01,4.647446E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,7.215100E+02,1.494047E-01,1.803138E+03,1.728059E+03
22:00:00,1.151292E-01,4.656919E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,7.276843E+02,1.450136E-01,1.744016E+03,1.666949E+03
22:10:00,1.157412E-01,4.676292E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,7.324866E+02,1.399621E-01,1.678303E+03,1.598489E+03
22:20:00,1.164118E-01,4.697526E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,7.372889E+02,1.348384E-01,1.611720E+03,1.528125E+03
22:30:00,1.171205E-01,4.719963E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,7.420912E+02,1.296943E-01,1.544891E+03,1.457134E+03
22:40:00,1.178600E-01,4.743374E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,7.468934E+02,1.245478E-01,1.478032E+03,1.386174E+03
22:50:00,1.186248E-01,4.767588E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,7.516957E+02,1.194155E-01,1.411346E+03,1.315572E+03
23:00:00,1.194108E-01,4.792471E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,7.564980E+02,1.143109E-01,1.344994E+03,1.245395E+03
23:10:00,1.201443E-01,4.815695E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,7.613003E+02,1.094233E-01,1.281258E+03,1.178007E+03
23:20:00,1.208756E-01,4.838850E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,7.661026E+02,1.046027E-01,1.218329E+03,1.110960E+03
23:30:00,1.216069E-01,4.862000E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,7.709048E+02,9.982410E-02,1.155907E+03,1.044270E+03
23:40:00,1.223385E-01,4.885162E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,7.757071E+02,9.508192E-02,1.093924E+03,9.781040E+02
23:50:00,1.230708E-01,4.908347E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,7.805094E+02,9.037109E-02,1.032319E+03,9.124548E+02
